ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
20.09.2023,18.09.2023,18,20.09.2023,18,01400942,1969,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,18,19.09.2023,21,02500833,3400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,13,20.09.2023,17,08100311,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,16.09.2023,23,18.09.2023,09,03701554,2132,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,18,20.09.2023,06,03300516,380,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,16.09.2023,15,19.09.2023,08,03500934,1650,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,19,20.09.2023,05,03400724,358,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,11,20.09.2023,17,03601450,4286,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,21,19.09.2023,18,08100520,2800,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
20.09.2023,19.09.2023,19,20.09.2023,08,04500939,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,08,19.09.2023,18,12400721,699,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
20.09.2023,20.09.2023,11,20.09.2023,15,02300419,120,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,21,20.09.2023,09,04300414,999,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,19,20.09.2023,07,08401140,2149,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,19,20.09.2023,07,07300618,957,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,08,19.09.2023,17,06400735,100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,16.09.2023,10,17.09.2023,18,03701659,428,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,18,20.09.2023,10,02200213,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,11,20.09.2023,12,10300733,2990,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,12,20.09.2023,09,03500935,3169,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,16,19.09.2023,10,02300315,448,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,09,19.09.2023,18,04501040,2249,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,20,19.09.2023,17,02200208,1891,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,16.09.2023,10,17.09.2023,16,11400929,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,11,20.09.2023,12,02200209,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,20,20.09.2023,14,08100206,200,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
20.09.2023,15.09.2023,19,16.09.2023,13,04400835,1249,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,04.09.2023,23,05.09.2023,10,01100310,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,09.09.2023,10,09.09.2023,18,04501040,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,11,20.09.2023,16,06200421,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,07,20.09.2023,17,03601140,500,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,20,20.09.2023,08,08401139,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,08,19.09.2023,17,05100316,550,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,18,20.09.2023,07,03400724,869,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,09,20.09.2023,18,04400835,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,13,20.09.2023,17,01100308,500,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,14,20.09.2023,13,02300417,1040,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,16.09.2023,00,17.09.2023,09,03701554,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,20,20.09.2023,07,03400830,250,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,08,20.09.2023,14,12100205,654,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,18,20.09.2023,08,03400826,910,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,13,20.09.2023,18,07100102,129,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,20,19.09.2023,09,01401044,539,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,07,19.09.2023,16,09401433,3019,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,07.09.2023,22,08.09.2023,07,01300731,590,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
20.09.2023,20.09.2023,14,20.09.2023,14,02300419,1,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,17.09.2023,19,20.09.2023,17,11300620,500,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
20.09.2023,13.09.2023,15,13.09.2023,23,06400735,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,15.09.2023,12,15.09.2023,22,01300836,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,19,20.09.2023,07,07300618,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,15.09.2023,23,16.09.2023,16,02500835,904,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,20,20.09.2023,06,05100210,4692,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,08,18.09.2023,10,04300416,506,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,04,18.09.2023,04,02200211,1100,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,12,20.09.2023,08,01400938,150,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
20.09.2023,10.09.2023,17,11.09.2023,07,07100102,260,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,15.09.2023,18,18.09.2023,08,01200629,950,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,21,20.09.2023,09,03400724,1045,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,14,20.09.2023,09,07200414,1300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,03.09.2023,16,04.09.2023,09,03701658,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,17,20.09.2023,12,01100104,1100,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
20.09.2023,20.09.2023,14,20.09.2023,16,05100316,3588,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,01.09.2023,17,03.09.2023,15,02300315,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,21,20.09.2023,00,08200624,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,21,20.09.2023,09,03400724,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,09,19.09.2023,19,02300418,698,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,04.09.2023,11,04.09.2023,18,02500835,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,13,20.09.2023,13,02100104,400,Nein,Rennrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
20.09.2023,19.09.2023,07,20.09.2023,08,11300725,650,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,08,20.09.2023,15,07400927,3081,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,10,20.09.2023,14,07400721,969,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,06,20.09.2023,17,12400723,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,16,20.09.2023,17,02300316,2300,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,10,20.09.2023,21,04400830,920,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,18,19.09.2023,21,02500833,3300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,14,18.09.2023,16,08200728,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,15.09.2023,16,18.09.2023,07,01100313,319,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,23,20.09.2023,07,11200411,448,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,14.09.2023,16,14.09.2023,16,04501040,502,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
20.09.2023,10.09.2023,12,10.09.2023,14,02200210,2899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,18,20.09.2023,12,04501040,1500,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
20.09.2023,30.08.2023,11,01.09.2023,18,01100309,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,18,20.09.2023,10,05200524,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
20.09.2023,14.09.2023,18,15.09.2023,18,08401139,209,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,15.09.2023,18,16.09.2023,20,04300622,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,17,20.09.2023,17,08100206,5098,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
20.09.2023,19.09.2023,22,19.09.2023,22,02400521,469,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,17,20.09.2023,09,05100317,867,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,15,20.09.2023,17,09301228,560,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,15,18.09.2023,18,07200412,1650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,17,20.09.2023,08,04200309,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,20,20.09.2023,08,02100105,230,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,02,19.09.2023,02,12500928,0,Ja,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
20.09.2023,19.09.2023,19,20.09.2023,07,02500728,2831,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,17,20.09.2023,08,07300517,900,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,18.09.2023,19,20.09.2023,09,08100417,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,23,20.09.2023,08,02300418,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,08,19.09.2023,16,12200414,912,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,22,20.09.2023,08,11501341,799,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,07.09.2023,08,07.09.2023,18,02300419,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,14.09.2023,17,16.09.2023,10,03601348,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,20.09.2023,08,20.09.2023,13,11501341,298,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,20,20.09.2023,16,02300419,150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
20.09.2023,19.09.2023,18,20.09.2023,17,06400737,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,15.09.2023,00,15.09.2023,15,07100102,400,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
19.09.2023,18.09.2023,21,19.09.2023,05,08200622,1439,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,11,19.09.2023,12,02200210,722,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,15.09.2023,14,16.09.2023,15,07300618,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,15.09.2023,08,15.09.2023,12,02300418,985,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,19,19.09.2023,11,07100206,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,15,19.09.2023,19,04300414,5000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,19,19.09.2023,13,07100206,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,15,19.09.2023,16,04501149,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,17,19.09.2023,07,02200213,1939,Nein,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,17,19.09.2023,11,07400823,549,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,23,19.09.2023,11,03601243,1000,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
19.09.2023,17.09.2023,13,19.09.2023,15,03601139,234,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,16,19.09.2023,07,08100520,765,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,17,19.09.2023,17,03601245,943,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,17,19.09.2023,07,04300414,850,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,21,19.09.2023,07,07501029,440,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,07,18.09.2023,16,09501838,380,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,17,19.09.2023,18,03300411,470,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,18,19.09.2023,08,08100207,900,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,16.09.2023,19,16.09.2023,23,01401043,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,20,19.09.2023,06,05400943,6000,Nein,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,17.09.2023,16,18.09.2023,07,02300418,379,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,15.09.2023,16,18.09.2023,11,12200309,300,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
19.09.2023,09.09.2023,16,09.09.2023,16,02200213,1084,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,13,19.09.2023,14,08100416,3854,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,17,19.09.2023,17,02500834,0,Ja,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
19.09.2023,18.09.2023,23,18.09.2023,23,04300414,3000,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,01,19.09.2023,06,08200726,294,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,06,18.09.2023,16,09200715,429,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,17.09.2023,23,18.09.2023,13,03601243,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,09,19.09.2023,09,11401137,1,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,15.09.2023,12,15.09.2023,12,01200519,9320,Nein,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,10,19.09.2023,10,04501042,647,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,16.09.2023,06,16.09.2023,20,07200412,1033,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,11,19.09.2023,09,02400624,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,17.09.2023,22,17.09.2023,22,03200206,1450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,22,19.09.2023,07,08100101,894,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,17,18.09.2023,20,04501040,5000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,14.09.2023,15,14.09.2023,23,08100310,1358,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,17.09.2023,19,19.09.2023,08,01400942,899,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,07,19.09.2023,14,12200515,398,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,15.09.2023,16,18.09.2023,11,12200309,2024,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
19.09.2023,19.09.2023,14,19.09.2023,14,01300836,349,Nein,Rennrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
19.09.2023,17.09.2023,12,17.09.2023,13,03601244,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,17.09.2023,09,17.09.2023,17,01401043,578,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,12,19.09.2023,13,05100313,4800,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
19.09.2023,15.09.2023,07,15.09.2023,07,02500833,2899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,14.09.2023,20,15.09.2023,12,07400928,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,23,19.09.2023,11,03601243,4000,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
19.09.2023,17.09.2023,12,19.09.2023,11,06100207,3230,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
19.09.2023,15.09.2023,10,18.09.2023,05,08100415,229,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,18,19.09.2023,10,03701658,2748,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,07,19.09.2023,16,06100102,440,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,11,19.09.2023,09,02400624,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,19.09.2023,06,19.09.2023,17,06400737,530,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,21,18.09.2023,21,09100101,30,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,10.09.2023,14,11.09.2023,05,03200207,1320,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,16.09.2023,08,16.09.2023,13,03400723,749,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,19,19.09.2023,07,03701555,3420,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,18,18.09.2023,23,04300412,3050,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
19.09.2023,18.09.2023,18,18.09.2023,21,07100101,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
19.09.2023,18.09.2023,21,19.09.2023,07,01100313,50,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
